0,1,2,3,4,5,6,7
0.0002623248437885195,0.01,0.0,0.010781950525705443,0.00012696250632870942,0.07,0.05,0.006225837918872967
0.6145724058151245,0.26,0.39,0.4051318386689905,0.5965033173561096,0.24,0.25,0.5756324640522936
0.0002318430779268965,0.01,0.01,0.008192140449385881,0.00020206913177389652,0.01,0.0,0.0056217075503041045
0.0016263501020148396,0.01,0.06,0.0041704985206819705,0.003481157124042511,0.06,0.09,0.015229417227021319
3.948289304389618e-05,0.0,0.02,0.018355197549752685,0.0012158006429672241,0.01,0.09,0.010148225430173685
0.004945734981447458,0.1,0.06,0.06282222792503094,0.005326596088707447,0.28,0.22,0.04219786574242219
0.0018685945542529225,0.16,0.12,0.07932304810627405,0.000536749663297087,0.15,0.21,0.013652883068957655
0.42093250155448914,0.48,0.35,0.32196932244240273,0.32782894372940063,0.35,0.35,0.3818580383012529
0.0001788752560969442,0.0,0.0,0.009754255087590402,0.00043930718675255775,0.02,0.02,0.011496487738035417
0.7267714142799377,0.45,0.36,0.4977482811211946,0.40444669127464294,0.32,0.23,0.2628023423271216
0.011834525503218174,0.14,0.2,0.21157735207669098,0.06253629922866821,0.4,0.35,0.06670108854983929
0.06209369748830795,0.22,0.09,0.2037865182710021,0.007585302926599979,0.16,0.14,0.14759503010891153
0.006362331565469503,0.06,0.03,0.03508135081073886,0.0009668777347542346,0.01,0.02,0.0047142770508445545
8.816703484626487e-05,0.05,0.02,0.009025781576057967,0.0011977878166362643,0.08,0.01,0.0419706121088509
0.0008206027559936047,0.0,0.0,0.01931101990205448,0.0003291539615020156,0.0,0.0,0.010193163877641645
0.0009443950257264078,0.03,0.03,0.024244689948442352,0.0004904853412881494,0.01,0.01,0.010976638175254119
0.000608725065831095,0.11,0.09,0.0157217197177896,0.001687438110820949,0.11,0.1,0.006546292095311496
0.6687027215957642,0.52,0.42,0.3918367138710656,0.10533306002616882,0.51,0.44,0.16790421657828733
0.0075524719431996346,0.09,0.08,0.019318472349935455,0.08770395070314407,0.23,0.23,0.3666034139777323
0.00017571674834471196,0.02,0.01,0.009634043337356969,0.0008834371692501009,0.03,0.02,0.006433751425462233
0.019923023879528046,0.22,0.13,0.1985730890490851,0.009954730048775673,0.12,0.1,0.06601382851922183
0.010284354910254478,0.11,0.15,0.028395703326506053,0.0334492027759552,0.17,0.16,0.15865017348953836
0.03657545521855354,0.17,0.14,0.03176351790934148,0.3117530643939972,0.19,0.22,0.06926474569228902
0.00019246868032496423,0.0,0.0,0.005704207762068335,0.002728126710280776,0.0,0.05,0.008948185923490982
0.996034562587738,0.72,0.58,0.8119571243347746,0.9063451886177063,0.62,0.34,0.866234233413753
0.0004630458715837449,0.02,0.07,0.051319131543016296,0.0003255894407629967,0.15,0.07,0.007630573325593006
0.00819164328277111,0.11,0.14,0.00801726186462898,0.000850160897243768,0.07,0.08,0.024523826628698172
0.00947794783860445,0.24,0.15,0.16768006871866525,0.029958952218294144,0.26,0.15,0.15691658502797937
